ID,Data,Retranca,Tipo do Conteúdo,Secretaria,Orgão,Texto,,,,,,
2016/01/29/10,2016-01-29T00:00:00Z,efmaadm,LICITAÇÕES,-,-,"((TITULO))Extrato de Termo de Aditamento
((TEXTO))((NG))2013-0.340.867-4((CL)). OBJETO: Prorrogação Contratual da Escola de Dança de São Paulo, referente aos meses de janeiro a março de 2016. CONTRATANTE: ((NG))FTMSP/EDSP((CL)) e CONTRATADO: Dulcinéia Barbosa Braz Cavalcante; Função:Oficinas Práticas de Dança; Valor Total R$ 14.100,00. Termo de Aditamento nº 014/2016
",,,,,,
2016/01/29/11,2016-01-29T00:00:00Z,ebnxidm,LICITAÇÕES,DIREITOS HUMANOS E CIDADANIA,GABINETE DO SECRETÁRIO,"((TITULO))Processo nº 2014-0.284.053-1  
((TEXTO))Secretaria Municipal de Direitos Humanos e Cidadania - SMDHC   - Rerratificação de despacho 
I - À vista das informações e documentos contidos no presente,  ((NG))RERRATIFICO((CL)) o despacho publicado no D.O.C. de 17/12/2015, para constar que a prorrogação do ajuste se dará a partir de  04/11/2015 e não como constou, ratificando os demais atos.",,,,,,
2016/01/29/12,2016-01-29T00:00:00Z,efaaadm,LICITAÇÕES,CULTURA,GABINETE DO SECRETÁRIO,"((TITULO))CONTRAÇÃO DE NATUREZA ARTÍSTICA

((TEXTO))((NG)) Publicado por omissão no D.O.C de 23.01.2016 (CL))

((NG)) Processo SEI 6025.2016/0000152-4(CL))

À vista dos elementos constantes do presente, em especial o Parecer da Comissão de Atividades Artísticas e Culturais, na competência a mim delegada pela Portaria nº 19/2006 – SMC.G, ((NG))AUTORIZO,((CL)) com fundamento no artigo 25, inciso III, da Lei Federal nº 8.666/1993 e alterações posteriores, artigo 1º da Lei Municipal 13.278/2002, nos termos dos artigos 16 e 17 do Decreto Municipal nº 44.279/2003, a contratação dos serviços de natureza artística nas condições abaixo estipuladas, observada a legislação vigente e demais cautelas legais:



((NG))CONTRATADO: ((CL)) João Luiz de Oliveira Cunha (CPF nº 084.213.697-50), nome artístico “João Sabia”, e os demais integrantes elencados conforme a Declaração de Exclusividade, por intermédio de Branco Eventos LTDA ME, CNPJ: 06.025.857/0001-42


((NG))Objeto:  ((CL))Espetáculo Musical / Show - Max de Castro & João Sabia em Samba Raro, da Bossa ao Sambalanço

((NG))Data / Período:  ((CL))23/01/2016 - conforme Proposta/Cronograma

((NG))Tempo Aproximado de Duração do Espetáculo: ((CL)) 90 minutos

((NG))Local: ((CL)) TEATRO JOÃO CAETANO (DEC)

((NG))Valor:  ((CL))R$ 20.000,00 ( vinte mil reais )





((NG))DOTAÇÃO ORÇAMENTÁRIA:  ((CL))25.10 13.392.3001.6.354 3.3.90.39.00.00, conforme anotação de reserva de recursos.



Nos termos do art. 6º do Decreto Municipal nº 54.873/2014, designo como fiscal desta contratação artística o(a) servidor(a) Katia D´Agnolo Bocchi, RF nº 523.671 e, como substituta, Ana Luiza Noblat de Aguiar, RF 814.298.",,,,,,
2016/01/29/13,2016-01-29T00:00:00Z,egicadm,LICITAÇÕES,EDUCAÇÃO,DIRETORIA REGIONAL DE EDUCAÇÃO DE FREGUESIA / BRASILÂNDIA,"((TEXTO))2012-0.028.565-0 DESPACHO:I - À vista dos elementos contidos no presente e no exercício das atribuições a mim conferidas pela legislação em vigência, em especial a Portaria 4772/2015, em conformidade com a Lei 16.334 de 30/12/2015 e com fundamento na Lei 8.666/93 e suas alterações, AUTORIZO a emissão de nota de empenho no valor de R$  567.741,32 (QUINHENTOS E SESSENTA E SETE MIL, SETECENTOS E QUARENTA E UM REAIS E TRINTA E DOIS CENTAVOS),  em favor da entidade social ENTIDADE BENEFICENTE PAZ E UNIÃO DA CASA VERDE, CNPJ 73.001.356/0001-13, por meio do CENTRO DE EDUCAÇÃO INFANTIL/CRECHES - SEMEANDO O SABER, onerando dotação específica do Exercício de 2016.
",,,,,,
2016/01/29/14,2016-01-29T00:00:00Z,etaaadm,LICITAÇÕES,VERDE E MEIO AMBIENTE,GABINETE DO SECRETÁRIO,"((TEXTO))((NG))ATA DE REALIZAÇÃO DO PREGÃO ELETRÔNICO – REVOGADO((CL))
((NG))Eletrônico nº :034/SVMA/2015
Processo nº :2015-0.197.908-2
Objeto :Aquisição de caixas de som para criação dos POLOS.((CL))
Às 11:00:16 horas do dia 27 de Janeiro de 2016, reuniram-se o Pregoeiro deste órgão/entidade e respectivo(s) membro(s) da equipe de apoio, para realizar os procedimentos relativos ao Pregão Eletrônico em epígrafe, relativo à oferta de compra – ((NG))OC: 801020801002015OC00033.((CL)) Inicialmente o Pregoeiro abriu a sessão pública em atendimento às disposições contidas no edital, divulgando as propostas recebidas e abrindo a fase de lances.
((NG))ITEM 1((CL))
Descrição: CAIXA DE SOM, CONFECCIONADA EM POLIPROPILENO, TIPO AMPLIFICADA COM ALCA E RODAS PARA TRANSPORTE, NA COR PRETA, PARA USO EM AMBIENTE; COM 1 AUTO FALANTE DE 12 POLEGADAS COM ENTRADA AUXILIAR PARA P10, MEDINDO APROXIMADAMENTE 570 X 360 X 330 MM, COM 4VIAS DE EQUALIZAÇÃO E 2 MIC S/FIO BAT RECARREGAVEL, BIVOLT (110/220V) COM RADIO FM, CONTROLE REMOTO, ENTRADA USB, RCA E SAIDA P10 PARA CAIXA PASSIVA, POTENCIA MINIMA DE 350W RMS; COM PRAZO DE GARANTIA DE NO MINIMO 12 MESES
Unidade de Fornecimento: UNIDADE
Quantidade: 1
Menor Valor:
CNPJ Vencedor:
Vencedor:
Propostas Entregues: 10
Desistência de Propostas: 0
Propostas Restantes: 10
Propostas Classificadas: 3
((NG))Resultado do Item: Proposta de revogação((CL))
((NG))Justificativa: POR TODAS AS EMPRESAS PARTICIPANTES NÃO TEREM APRESENTADO O OBJETO DE ACORDO COM AS EXIGÊNCIAS DO TERMO DE REFERÊNCIA.((CL))
((NG))Propostas((CL))
((NG))Licitante; Ordem; Marca; Valor; Data/Hora; Situação; Justificativa((CL))
ART AUDIO, VIDEO, PROJEÇÕES & INFORMÁTICA LTDA - EPP; 1; ECOPOWER EP 1291; 1.450,0000; 26/01/2016 15:15; Classificada; 
Felipe Grossi ME; 2; ECOPOWER 350W BATERIA; 1.990,0000; 26/01/2016 17:32; Classificada; 
A DE A R PAIXÃO - me; 3; MUSIC; 2.000,0000; 19/01/2016 13:47; Desclassificada; A marca/modelo informado não permite avaliação se o produto atende ou não as especificações solicitadas enquadrando-se por tanto, na hipótese de desclassificação prevista no subitem 5.2.2 do edital.
R de F Sousa Naressi ME; 4; TRC/ TRC-388; 2.500,0000; 27/01/2016 10:06; Desclassificada; A marca/modelo informado não atende as especificações solicitadas. O produto não possui os dois microfones sem fio e nem a potência em watts necessária. Por tanto enquadra-se na hipótese de desclassificação prevista no subitem 5.2.1, ""a"" do edital.
CONCA DISCOS E FITAS LTDA - EPP; 5; ECOPOWER EP1291; 3.000,0000; 26/01/2016 15:33; Classificada; 
ATHIKA COMÉRCIO DE MOVEIS EIRELI; 6; Lenoxx Sound - CA318; 5.000,0000; 21/01/2016 15:27; Desclassificada; A marca/modelo informado não atende as especificações solicitadas. O produto não possui os dois microfones sem fio e nem a potência em watts necessária. Por tanto enquadra-se na hipótese de desclassificação prevista no subitem 5.2.1, ""a"" do edital.
FERRINI & RISSATO COMERCIO E CONSULTORIA LTDA; 7; ECO POWER - EP1905; 38.543,2000; 26/01/2016 20:02; Desclassificada; A marca/modelo informado não atende as especificações solicitadas. O produto não possui os dois microfones sem fio e nem a potência em watts necessária. Por tanto enquadra-se na hipótese de desclassificação prevista no subitem 5.2.1, ""a"" do edital.
DINIZ SOM FOTO AUDIO LTDA - EPP; 8; Icone Cell- IC2305T; 40.000,0000; 25/01/2016 09:55; Desclassificada; A marca/modelo informado não atende as especificações solicitadas. O produto não possui os dois microfones sem fio necessários. Por tanto enquadra-se na hipótese de desclassificação prevista no subitem 5.2.1, ""a"" do edital.
MEIRE RODRIGUES DA SILVA ME; 9; LEACS LT 12-RU; 41.000,0000; 15/01/2016 16:31; Desclassificada; A marca/modelo informado não atende as especificações solicitadas. O produto não possui os dois microfones sem fio e nem a potência em watts necessária. Por tanto enquadra-se na hipótese de desclassificação prevista no subitem 5.2.1, ""a"" do edital.
ALLIMAC COMERCIO DE MATERIAIS EM GERAL LTDA ME; 10; Ecopower EPS242; 100.000,0000; 26/01/2016 09:06; Desclassificada; A marca/modelo informado não atende as especificações solicitadas. O produto não possui os dois microfones sem fio necessários. Por tanto enquadra-se na hipótese de desclassificação prevista no subitem 5.2.1, ""a"" do edital.
((NG))Lances Ofertados((CL))
((NG))Licitante; Valor; Data/Hora; Situação((CL))
Felipe Grossi ME; 1.227,0000; 27/01/2016 13:56:09; Válido e confirmado
Felipe Grossi ME; 1.380,0000; 27/01/2016 13:55:51; Inválido: não atingiu a redução mínima entre lances ou valor superior a outro já registrado
Felipe Grossi ME; 1.390,0000; 27/01/2016 13:55:42; Inválido: não atingiu a redução mínima entre lances ou valor superior a outro já registrado
Felipe Grossi ME; 1.400,0000; 27/01/2016 13:55:24; Inválido: não atingiu a redução mínima entre lances ou valor superior a outro já registrado
Felipe Grossi ME; 1.410,0000; 27/01/2016 13:55:17; Inválido: não atingiu a redução mínima entre lances ou valor superior a outro já registrado
Felipe Grossi ME; 1.430,0000; 27/01/2016 13:55:08; Inválido: não atingiu a redução mínima entre lances ou valor superior a outro já registrado
Felipe Grossi ME; 1.435,0000; 27/01/2016 13:54:54; Inválido: não atingiu a redução mínima entre lances ou valor superior a outro já registrado
((NG))Preferência de contratação para as microempresas e empresas de pequeno porte((CL))
Não houve licitante que se encontrasse na condição de empate prevista na Lei Complementar nº 123, de 14 de dezembro de 2006.
((NG))Negociação((CL))
((NG))Licitante; Valor; Data/Hora; Situação((CL))
Felipe Grossi ME; 1.214,0000; 27/01/2016 14:18:02; Válido e confirmado
((NG))Análise da Aceitabilidade do Preço((CL))
Não houve análise de aceitabilidade.
((NG))Habilitação((CL))
Não houve habilitação.
((NG))Manifestação de Intenção de Interposição de Recurso((CL))
Decorrido o prazo para manifestação de recurso, não houve interposição de recurso.
Licitantes
((NG))Sessão Pública Suspensa((CL))
Às 11:02:03h do dia 27 de janeiro de 2016, foi suspensa a sessão pública, em virtude de Informamos que, para análise dos produtos ofertados pela Unidade Requisitante, ESTAMOS SUSPENDENDO ESTE PREGÃO ATÉ AS 13H00 DE HOJE QUANDO RETOMAREMOS OS TRABALHOS DESTA SESSÃO, CONTAMOS COM A PARTICIPAÇÃO DE TODOS A PARTIR DESSE HORÁRIO..
Às 13:05:18h do dia 27 de janeiro de 2016, reuniram-se o Pregoeiro deste órgão/entidade Ricardo José Marques Hoenen e respectivos membros da equipe de apoio para dar continuidade aos trabalhos relativos ao pregão nº: 801020801002015OC00033.
Encerramento realizado por Ricardo José Marques Hoenen
((NG))Resultado da Sessão Pública((CL))
Encerrada sem recurso
((NG))Considerações finais((CL)):
Nada mais havendo a tratar, foi encerrada a sessão, cuja ata vai assinada pelo Presidente/Pregoeiro e pelos membros da Equipe. 
Data; 27/01/2016 às 15:21:45",,,,,,
2016/01/29/15,2016-01-29T00:00:00Z,egicadm,LICITAÇÕES,EDUCAÇÃO,DIRETORIA REGIONAL DE EDUCAÇÃO DE FREGUESIA / BRASILÂNDIA,"((TEXTO))2012-0.282.493-1 DESPACHO:i - À vista dos elementos contidos no presente e no exercício das atribuições a mim conferidas pela legislação em vigência, em especial a Portaria 4772/2015, em conformidade com a Lei 16.334 de 30/12/2015 e com fundamento na Lei 8.666/93 e suas alterações, AUTORIZO a emissão de nota de empenho no valor de R$  1.226.068,40 (UM MILHÃO, DUZENTOS E VINTE E SEIS MIL E SESSENTA E OITO REAIS E QUARENTA CENTAVOS),  em favor da entidade social ASSOCIAÇÃO PRÓ FAMÍLIA E BEM ESTAR CASA VERDE, CNPJ 16.382.349/0001-75, por meio do CENTRO DE EDUCAÇÃO INFANTIL/CRECHES - RAMSSES, onerando dotação específica do Exercício de 2016.
",,,,,,
2016/01/29/16,2016-01-29T00:00:00Z,egaaadm,LICITAÇÕES,CULTURA,EDUCAÇÃO,"((TITULO))((NG))SECRETARIA MUNICIPAL DE EDUCAÇÃO
((TEXTO))Do Processo nº 2015-0.052.771-4
Interessada: 	Centurion Segurança e Vigilância Ltda. (CNPJ n° 67.668.194/0001-79)
Assunto: Aplicação de penalidade. Termo de Contrato nº 94/SME/2014.
DESPACHO
I.À vista das informações que instruem o presente, notadamente o parecer da Assessoria Jurídica desta Pasta (fls. 339/340), que adoto como razão de decidir, CONHEÇO do recurso apresentado e, no mérito, NEGO-LHE PROVIMENTO.
",,,,,,
2016/01/29/17,2016-01-29T00:00:00Z,ewcaadm,LICITAÇÕES,COMPANHIA DE ENGENHARIA DE TRA,GABINETE DO PRESIDENTE,"((TITULO))EXPEDIENTE Nº 1226/14 - VOL. 2

((TEXTO))((NG))PREGÃO ELETRÔNICO Nº 77/14 PARA FORNECIMENTO E INSTALAÇÃO DE CANCELAS AUTOMÁTICAS E SISTEMAS DE CONTROLE DE ACESSO DE VEÍCULOS PARA ESTACIONAMENTO TARIFADO

CONTRATO Nº 58/15 - FORNECIMENTO E INSTALAÇÃO DE CANCELAS AUTOMÁTICAS E SISTEMAS DE CONTROLE DE ACESSO DE VEÍCULOS PARA ESTACIONAMENTO TARIFADO.((CL))

NOTIFICAÇÃO DE INTENÇÃO DE APLICAÇÃO DE PENALIDADE.
I - Comunicamos a empresa ((NG))DIMEP COMÉRCIO E ASSISTÊNCIA TÉCNICA LTDA. ((CL)), inscrita no CNPJ nº 09.095.664/0001-56, na pessoa de seu representante legal, que será aplicada a penalidade de multa no valor total de R$ 7.750,00 (sete mil, setecentos e cincoenta reais), de acordo com o item 11.1.5., do Contrato nº 58/15, do Edital, nos termos do artigo 87, III,  da Lei Federal nº 8.666/93 e suas alterações e Decreto Municipal nº 44.279/03, em decorrência do descumprimento de obrigações contratuais (cláusulas 3.4. e 14.1).  

II - Fica aberto o prazo de 05 (cinco) dias úteis para oferecimento de defesa prévia, nos termos do artigo 87, II, da Lei Federal nº 8.666/93 e suas alterações, combinado com o artigo 54 do Decreto Municipal nº 44.279/03, estando desde já, os autos do processo em epígrafe com vista franqueada ao interessado, nos termos do artigo 109, inciso I, § 5º da Lei Federal nº 8.666/93.  III – Publique-se. Diretora Administrativa e Financeira
",,,,,,
2016/01/29/18,2016-01-29T00:00:00Z,ehaabdm,LICITAÇÕES,"ESPORTES, LAZER E RECREAÇÃO",ASSESSORIA JURIDICA,"EXTRATO DE TERMO DE ADITAMENTO 
nº 002/SEME/2016
CONTRATO nº 096/SEME/2014
PROCESSO ADMINISTRATIVO nº 2013-0.217.753-9
OBJETO: 	Contratação de empresa especializada em prestação de serviços de manutenção de áreas verdes, visando à conservação de áreas internas e externas ajardinadas / praguejadas, corte de grama com remoção, conforme as especificações constantes do Memorial Descritivo, que integra o Edital de Licitação Pregão Eletrônico n.º 051/SEME/2014, como Anexo I.
OBJETO DESTE TERMO: PRORROGAÇÃO DE PRAZO
PRAZO CONTRATUAL: Fica prorrogado por prazo de vigência por 3 (três) meses, a partir de 09/01/2016.
VALOR: O Valor total para o período mencionado é de R$ 150.179,78 (cento e cinquenta mil cento e setenta e nove reais e setenta e oito centavos)
DOTAÇÃO ORÇAMENTÁRIA: As despesas onerarão a dotação nº 19.10.27.812.3017.4.502.3.3.90.39.00.00.
",,,,,,
2016/01/29/19,2016-01-29T00:00:00Z,egaaadm,LICITAÇÕES,CULTURA,EDUCAÇÃO,"((TITULO))DEPARTAMENTO DE ALIMENTAÇÃO ESCOLAR
((TEXTO))
((NG))Do Processo N.º 2015-0.336.152-3((CL))
Interessado: SME-DAE 
Assunto: Ata de RP nº 01/SME/DAE/2014 – Aquisição de leite em pó integral – Programa Leve-Leite
DESPACHO
I. À vista das informações que instruem o presente, notadamente a requisição de compras de fls. 14, a justificativa de quantitativos de fls. 02/14, a pesquisa de preços de fls. 60 e a manifestação da Assessoria Jurídica de fls. retro, AUTORIZO, pela competência delegada pela Portaria SME nº 4.772/15, mediante apresentação de documentação de regularidade fiscal e CADIN da empresa detentora da Ata, a utilização da Ata de Registro de Preços nº 01/SME/DAE/2014, cuja detentora é ALNUTRI ALIMENTOS LTDA., CNPJ 07.747.780/0001-87, para aquisição de 370.620 quilos de leite em pó, pelo valor estimado de R$ 4.714.286,40 (quatro milhões, setecentos e catorze mil e duzentos e oitenta e seis reais e quarenta centavos).
II. As despesas decorrentes da contratação ora autorizada onerarão as dotações orçamentárias nº 1600.1624.12.306.3010.2.873.3.3.90.32.00.00.",,,,,,
2016/01/29/20,2016-01-29T00:00:00Z,egijadm,LICITAÇÕES,EDUCAÇÃO,DIRETORIA REGIONAL DE EDUCAÇÃO DE SÃO MIGUEL,"DIRETORIA REGIONAL DE EDUCAÇÃO DESÃO MIGUEL
PROCESSO: 2016-0.009.161-6 Á vista dos elementos constantes do presente, e no uso de das atribuições a mim conferidas pelas Portarias SME 2.697/05 e 2.496/05, AUTORIZO – com fundamento no inciso XXII artigo 24 da Lei FEDERAL 8.666/93, e suas alterações – a emissão de empenho por estimativa no valor de R$ 671.568,00 (seiscentos e setenta e um mil quinhentos e sessenta e oito reais) objetivando o atendimento de despesas com a concessionária TELEFONICA BRASIL. S/A – CNPJ: 02.558.157/0001-62, para atender despesas com consumo de telefonia desta Diretoria Regional de Educação, de acordo com os Decretos nº 46909/06 e 47338/06, bem como os demais empenhamentos que vierem ocorrer no exercício de 2016, onerando as seguintes dotações do orçamento vigente.
16.20.12.368.3010.2.822.33.90.39.00.00 R$ 182.400,00 EMEI
16.20.12.368.3010.2.822.33.90.39.00.00 R$ 324.000,00 EMEF
16.20.12.368.3010.2.822.33.90.39.00.00 R$ 116.640,00 CEI
16.20.12.368.3010.2.851.33.90.39.00.00 R$ 16.200,00 CEU
16.20.12.368.3010.2.864.33.90.39.00.00 R$ 10.800,00 CMCT
16.20.12.368.3010.2.864.33.90.39.00.00 R$ 7.128,00 EMEFM 
16.20.12.122.3024.2.100.33.90.39.00.00 R$ 14.400,00 DRE
 TOTAL R$ 671.568,00

",,,,,,
2016/01/29/21,2016-01-29T00:00:00Z,epaaadm,LICITAÇÕES,SAÚDE,GABINETE DO SECRETÁRIO,"((TITULO))PROCESSO: 2015-0.260.904-1
((TEXTO))((NG))DIVISÃO TÉCNICA DE SUPRIMENTOS, SMS-3
SETOR DE ATAS DE REGISTRO DE PREÇOS
EXTRATO
ATA DE REGISTRO DE PREÇO Nº 017/2016-SMS.G((CL))
PREGÃO ELETRÔNICO Nº 325/2015-SMS.G
ORGÃO GESTOR: SECRETARIA MUNICIPAL DA SAÚDE
DETENTORA: SDK COMÉRCIO DE CORRELATOS DA SAÚDE LTDA.- EPP
CNPJ: 13.841.510/0001-33
OBJETO: HEMOSTÁTICO
VIGÊNCIA: 20/01/2016 A 20/01/2017

Item 03 – HEMOSTÁTICO LOCAL
R$ 1,94/blister
Marca: Hemospon
Fabricante: Technew
Embalagem/Apresentação: Caixa com 01 blister com 10 unidades
Registro no M.S.: 80015520039
Procedência: Nacional
Código Supri: 11.065.007.009.1642-8

Consumo Médio Mensal Estimado: 1.054 blisters
Consumo Médio Anual Estimado: 12.648 blisters",,,,,,
2016/01/29/22,2016-01-29T00:00:00Z,egaaadm,LICITAÇÕES,CULTURA,EDUCAÇÃO,"DIRETORIA REGIONAL DE EDUCAÇÃO DE SÃO MIGUEL – DRE/MP
EXTRATO DO TERMO DE CONVÊNIO Nº 2.503/DRE-MP /2015 – RI-CRECHE/CEI CENTRO DE EDUCAÇÃO INFANTIL- PROCESSO: 2015-0.325.474-3-PARTES: PREFEITURA DO MUNICÍPIO DE SÃO PAULO, por intermédio da SECRETARIA MUNICIPAL DE EDUCAÇÃO-DRE MP e a ASSOCIAÇÃO FORÇA JOVEM VILA MARA-C.N.P.J. 00.502.513/0001-09-VIGÊNCIA: 18/12/2015 a 17/06/2018-OBJETO: Atendimento às crianças por meio de Centro de Educação Infantil/Creche, segundo as diretrizes técnicas da Secretaria Municipal de Educação e de acordo com o Plano de Trabalho aprovado pela Diretoria Regional de Educação – DRE-A CONVENIADA manterá em funcionamento, um Centro de Educação Infantil/Creche com as seguintes características: -NOME: CEI JORGE JONES-ENDEREÇO: RUA JORGE JONES, S/N - BAIRRO VILA CURUÇA-CAPACIDADE CONVENIADA: 210 CRIANÇAS, SENDO 68 DE BERÇÁRIO.FAIXA ETÁRIA: 0 A 3 ANOS-VALOR DO “PER-CAPITA”: 60 - R$ 574,98 - 30- R$ 447,32- 30 - R$410,40- 90 - R$ 379,80-VALOR DO BERÇÁRIO: 68- R$ 200,00-VALOR DO PAGAMENTO MENSAL:R$ 94.412,40-VALOR DO ADICIONAL BERÇÁRIO: R$13.600,00-VALOR DA VERBA DE IMPLANTAÇÃO:R$108.012,40-VALOR DA VERBA DE INSTALAÇÃO:R$00,00 -VALOR DO PAGAMENTO TOTAL MENSAL:R$108.012,40-MODALIDADE DO SERVIÇO: RI- -VALOR DO PAGAMENTO TOTAL 30 MESES: R$ 3.510.403,00-DOTAÇÃO ORÇAMENTÁRIA: 16.20.12.365.3010.2.825.3.3.50.39.00.00 - DATA DA LAVRATURA: 18/12/2015-SIGNATÁRIOS: Sr.(a) Manoel Romão de Souza- SME /DRE/MP- Sr.(a) Francine de Jesus Manso Pereira - CONVENIADA
",,,,,,
2016/01/29/23,2016-01-29T00:00:00Z,egaaadm,LICITAÇÕES,CULTURA,EDUCAÇÃO,"DIRETORIA REGIONAL DE EDUCAÇÃO DE SÃO MIGUEL – DRE/MP
EXTRATO DO TERMO DE CONVÊNIO Nº 2.453/DRE-MP /2015 – RP-CRECHE/CEI CENTRO DE EDUCAÇÃO INFANTIL
 PROCESSO: 2015-0.265.882-4- PREFEITURA DO MUNICÍPIO DE SÃO PAULO, por intermédio da SECRETARIA MUNICIPAL DE EDUCAÇÃO-DRE MP e a ASSOCIAÇÃO MISSIONÁRIA SÓ VITÓRA-C.N.P.J. 02.514.959/0001-70-VIGÊNCIA: 16/11/2015 a 15/05/2018-OBJETO: Atendimento às crianças por meio de Centro de Educação Infantil/Creche, segundo as diretrizes técnicas da Secretaria Municipal de Educação e de acordo com o Plano de Trabalho aprovado pela Diretoria Regional de Educação - DRE. A CONVENIADA manterá em funcionamento, a partir de 16/11/2015,  um Centro de Educação Infantil/Creche com as seguintes características: NOME: CEI VITÓRIA II-ENDEREÇO: RUA JOÃO BATISTA DE GODOI, Nº 1.106 - BAIRRO JARDIM DAS OLIVEIRAS-CAPACIDADE CONVENIADA: 162 CRIANÇAS, SENDO 64 DE BERÇÁRIO.FAIXA ETÁRIA: 0 A 3 ANOS-VALOR DO “PER-CAPITA”: 60 - R$ 574,98- 30- R$ 447,32- 30 - R$410,40- 42 - R$ 379,80-VALOR DO BERÇÁRIO: 64- R$ 200,00-VALOR DO PAGAMENTO MENSAL:R$ 76.182,00-VALOR DO ADICIONAL BERÇÁRIO:R$ 12.800,00-VALOR DA VERBA DE IMPLANTAÇÃO:R$00,00-VALOR DA VERBA DE INSTALAÇÃO:R$9.345,00-VALOR DO PAGAMENTO TOTAL MENSAL:R$ 98.327,00 +IPTU-MODALIDADE DO SERVIÇO: RP-A CONVENIADA manterá em funcionamento, a partir de 01/02/2016,  um Centro de Educação Infantil/Creche com as seguintes características: NOME: NOME: CEI VITÓRIA II-ENDEREÇO: RUA JOÃO BATISTA DE GODOI, Nº 1.106 - BAIRRO JARDIM DAS OLIVEIRAS-CAPACIDADE CONVENIADA: 160 CRIANÇAS, SENDO 64 DE BERÇÁRIO.FAIXA ETÁRIA: 0 A 3 ANOS-	VALOR DO “PER-CAPITA”: 60 - R$ 574,98- 30- R$ 447,32      30 - R$410,40	      40 - R$ 379,80-	VALOR DO BERÇÁRIO: 64 - R$ 200,00-VALOR DO PAGAMENTO MENSAL:R$75.422,40-VALOR DO ADICIONAL BERÇÁRIO:R$12.800,00-VALOR DA VERBA DE IMPLANTAÇÃO:R$	00,00-VALOR DA VERBA DE INSTALAÇÃO:R$9.345,00-VALOR DO PAGAMENTO TOTAL MENSAL:	R$ 97.567,40-MODALIDADE DO SERVIÇO: RP-VALOR DO PAGAMENTO TOTAL 30 MESES: R$ 3.140.865,40 - DOTAÇÃO ORÇAMENTÁRIA: 16.20.12.365.3010.2.825.3.3.50.39.00.00 -16.10.12.365.3010.2.825.3.3.50.39.00.00  -DATA DA LAVRATURA: 18/11/2015-SIGNATÁRIOS: Sr.(a) Manoel Romão de Souza- SME /DRE/MP- Sr.(a) Júlio Aparecido Lizardo - CONVENIADA
",,,,,,
2016/01/29/24,2016-01-29T00:00:00Z,efmaadm,LICITAÇÕES,-,-,"((TITULO))Extrato de Termo de Aditamento
((TEXTO))((NG))2013-0.009.972-7((CL)). OBJETO: Prorrogação Contratual da Escola de Dança de São Paulo, referente aos meses de janeiro a março de 2016. CONTRATANTE: ((NG))FTMSP/EDSP((CL)) e CONTRATADO: André Ebert de Moraes; Função: Oficinas de Música; Valor Total R$ 14.100,00 Termo de Aditamento nº 021/2016.
",,,,,,
2016/01/29/25,2016-01-29T00:00:00Z,epaaadm,LICITAÇÕES,SAÚDE,GABINETE DO SECRETÁRIO,"((TITULO)) PROCESSO: 2014-0.283.501-5
((TEXTO))((NG))SETOR DE ATAS DE REGISTRO DE PREÇOS
EXTRATO DO TERMO ADITIVO Nº 001/16 À ATA DE REGISTRO DE PREÇOS Nº 059/2015-SMS.G((CL))
CONTRATANTE: PREFEITURA DO MUNICÍPIO DE SÃO PAULO / SECRETARIA MUNICIPAL DA SAÚDE
CONTRATADA / DETENTORA: BH FARMA COMÉRCIO LTDA. – CNPJ 42.799.163/0001-26
OBJETO DO ADITAMENTO: Prorrogação da Ata de Registro de Preços nº 059/15-SMS.G, pelo período de 20/02/16 a 20/02/17, conforme despacho autorizatório publicado no DOC/SP de 09/01/16 - pág. 68, ficando mantidas e inalteradas as demais Cláusulas da Ata no que não colidirem com o citado Termo.",,,,,,
2016/01/29/26,2016-01-29T00:00:00Z,egicadm,LICITAÇÕES,EDUCAÇÃO,DIRETORIA REGIONAL DE EDUCAÇÃO DE FREGUESIA / BRASILÂNDIA,"((TEXTO))2012-0.232.272-3 DESPACHO: I - À vista dos elementos contidos no presente e no exercício das atribuições a mim conferidas pela legislação em vigência, em especial a Portaria 4772/2015, em conformidade com a Lei 16.334 de 30/12/2015 e com fundamento na Lei 8.666/93 e suas alterações, AUTORIZO a emissão de nota de empenho no valor de R$  1.535.274,20 (UM MILHÃO, QUINHENTOS E TRINTA E CINCO MIL, DUZENTOS E SETENTA E QUATRO REAIS E VINTE CENTAVOS),  em favor da entidade social ASSOCIAÇÃO BENEFICENTE SAGRADO CORAÇÃO DE JESUS DO ILE ASHE VODUM OSHOGUIAN, CNPJ 06.995.122/0001-41, por meio do CENTRO DE EDUCAÇÃO INFANTIL/CRECHES - TIRIRILANDO, onerando dotação específica do Exercício de 2016.
",,,,,,
2016/01/29/27,2016-01-29T00:00:00Z,efmaadm,LICITAÇÕES,-,-,"((TITULO))Extrato de Termo de Aditamento
((TEXTO))((NG))2013-0.009.972-7((CL)). OBJETO: Prorrogação Contratual da Escola de Dança de São Paulo, referente aos meses de janeiro a março de 2016. CONTRATANTE: ((NG))FTMSP/EDSP((CL)) e CONTRATADO: Euzeli Alvares de Freitas; Função: Pianista junto as Oficinas de Danças; Valor Total R$ 14.100,00. Termo de Aditamento nº 021/2016.

",,,,,,
